Name,Address,pincode,Taluk,Districtname,statename,Latitude,Longitude
KERALA STATE CASHEW WORKERS APEX INDSTL.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA STATE CO-OP.RUBBER MKT.FED.LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA VILLAGE CRAFTS,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
MORE COMPUTERS(KERALA)P.LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
RAM BAHADUR THAKUR KERALA P. LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
TUSCANY KERALA GARMENTS P.LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA ELECTRICAL&ALLIED ENGG.CO.LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA HANDICRATS,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA KERAKARSHAKA FEDERATION LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA CONSTRUCTION SPECIALITIES,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA STATE ELECTRONIC DEV. CORPN. LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA PLANTATIONS,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA STATE INDSTL.ENTERPRISES,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA SANGHEETHA NATAK ACCADEMY,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA SEA FOODS,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
REGIONAL AGRO INDSTL.DEVELOPMENT CO.OP.OF KERALA L,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA EXPORTS,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA STATE CO-OPERATIVE FEDERATION FOR FISHERIES,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA IMPEX,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERAL DHARA,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KOTTARAM TRADING CO.,"Kottaram Tower, Payyapilly Rd, Near MG Road, Kacheripady, Kochi, Kerala 682035, India",682035,Ernakulam,Ernakulam,KERALA,9.979283159183671,76.28271734081633
KOVAX ABRASIVES SOUTH ASIA P.LTD.,"Cm complex, 2826+4MQ, Kalavath Rd, Palarivattom, Kochi, Kerala 682025, India",682025,Ernakulam,Ernakulam,KERALA,10.000372668965516,76.30783643448275
LEEDS POLYMERS,"11th Mile, Vydiarangadi.P.O., Peringave Rd, Ramanattukara, Kerala 673633, India",673633,Eranad,Malappuram,KERALA,51.5876618,118.4566692
LEEDA POLYMERS,"11th Mile, Vydiarangadi.P.O., Peringave Rd, Ramanattukara, Kerala 673633, India",673633,Eranad,Malappuram,KERALA,51.5876618,118.4566692
LISBON PU INTERNATIONAL,"KULANGARA ROAD, KODAMPUZHA FAROOK COLLEGE, 5RRQ+RW2, PO, Kozhikode, Kerala 673632, India",673632,Ernad,Malappuram,KERALA,51.5183605,118.3310501
M.K;FABRICS,"Convent Rd, Chinnakada, Kollam, Kerala 691001, India",691001,Kollam,Kollam,KERALA,8.886722971739129,76.59831395
MALABAR NATURAL FOODS P.LTD.,"Plot No. 26, Kinfra Techno Industrial Park, Chelembra, P.O, Kakkanchery, Malappuram, Kozhikode, Kerala 673636, India",673636,Tirurangadi,Malappuram,KERALA,11.118472538297873,75.8919613468085
MAMBAD RUBBER AND AGRO MFG.LTD.,"Mampad, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
NEOTECH POLYMERS,"Mooledom, HG3H+89V, Kollad-Puthuppally Rd, Poovanthuruthu, Kerala 686004, India",686004,Kottayam,Kottayam,KERALA,9.58203488,76.54092101
NJAVALLIL LATEX P.LTD.,"Binanipuram Road, 38G4+V3P, Muppathadom, Edayar, Kerala 682020, India",682020,Ernakulam,Ernakulam,KERALA,9.96861736259542,76.30114694656488
NOZAK TRADING CORPORATION,"NH966A, Kothad, Kochi, Kerala 682027, India",682027,Ernakulam,Ernakulam,KERALA,6.6519492,-72.7346516
PALLICKAL FOOD PRODUCTS,"Pallickal, Kerala, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334
PELICAN MEDICAL SYSTEMS,"27WQ+M57, Chittoor - Cheranallur Rd, Amrita Nagar, Edappally, Ernakulam, Kochi, Kerala 682034, India",682034,Ernakulam,Ernakulam,KERALA,10.050370233333332,76.29097818333334
POLYKOT INDUSTRIES,"12/2, Kaveekunnu, Anthiyalam, Pala, Kerala 686574, India",686574,Meenachil,Kottayam,KERALA,9.722305693333334,76.66728714
POOMAS TRADE LINKS,"Tanur Madathil Rd, near Stadium, Thazhepalam, Tirur, Kerala 676107, India",676107,Tirur,Malappuram,KERALA,10.9207365,75.915944225
PRINCE POLYMERS,"MES Bus Stop, SH 16, Aluva, Kerala 683112, India",683112,Kunnathunad,Ernakulam,KERALA,10.08974094375,76.39621829375
PRM METAL CRAFTS,"Ground Floor, Indo Persian NJK Square, Valanjambalam, Sahodaran Ayyappan Rd, Ravipuram, Ernakulam South, Ernakulam, Kochi, Kerala 682036, India",682036,Ernakulam,Ernakulam,KERALA,9.959980295833333,76.29498357083334
RABIA SEA FOODS,"20, 1007, Nambiapuram Rd, Palluruthy, Kochi, Kerala 682006, India",682006,Kochi,Ernakulam,KERALA,9.917652551851852,76.27326455925926
RAVIS EXPORTS,"3P45+P43, Adisamangalam Temple Rd, Thekkumchery, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA,9.043139252830189,76.7161006773585
RIOTECH INDUSTRIES,"MIE Mini Industrial Estate, Valavoor, Vallichira, Kerala 686635, India",686635,Meenachil,Kottayam,KERALA,9.750672510714285,76.62233675714285
SAANVI EXPORTS,"11/390A Vishakapuram, Mangalapuram, PO, Kanjikuzhy, Thamarachal, Muhamma, Kerala 688525, India",688525,Cherthala,Alappuzha,KERALA,9.619357622727271,76.35883995454545
SAINA EXPORTS,"P. H WARD, AS ROAD, Kommady, Alappuzha, Aryad South, Kerala 688001, India",688001,Ambalapuzha,Alappuzha,KERALA,9.49638391904762,76.33209264761905
SPECIFIED RUBBERS (P)LTD.,"Kanjikuzhi, Kottayam, Kerala 686002, India",686002,Kottayam,Kottayam,KERALA,9.58903118,76.53411470333333
SPICE PLANTERS,"4CXG+C9C, Kanjoor, Kerala 683575, India",683575,Aluva,Ernakulam,KERALA,10.138994753191488,76.43064241702128
STERLING PRINT HOUSE P.LTD.,"Door No. 49, 1849, Cheranalllur Rd, Ponekkara, PO, Kochi, Kerala 682041, India",682041,Kanayannur,Ernakulam,KERALA,9.9560633125,76.391855675
SURYA TOOLS CENTRE,"Vyabharabavan Bldg. Ground floor NH road, Dt, Puthanathani, Kerala 676552, India",676552,Tirur,Malappuram,KERALA,10.902934205042015,76.05797082941177
THAIMADAM MACHINES,"CHX3+3RC, Changanassery Bypass, Kunnakkad, Fathimapuram, Changanassery, Kerala 686101, India",686101,Changanassery,Kottayam,KERALA,9.447470443010753,76.5399100483871
THEKKADY AGRO PRODUCTS,"Thekkady, Kumily, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
TIRUPUR CITY STYLE COLLECTION,"Tiruppur, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
TIRUPUR STYLE,"Tiruppur, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
TIRUPUR KNITWEAR EXPORTS PVT LTD,"Tiruppur, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
TIRUR COCONUT TRADERS,"WWMP+M2M, Thalakkadathur, Tirur, Kerala 676103, India",676103,Tirur,Malappuram,KERALA,10.922471227333332,75.954607818
TRAVANCORE POLYMERS P.LTD.,"Panthackal - Chirangara Road, Panthackal,, Paduapuram P.O, Angamaly, Kerala 683576, India",683576,Aluva,Ernakulam,KERALA,10.2298903375,76.37638655416666
TROPICAL BATH SOLUTIONS P.LTD.,"34/136 A,C,H Florence, NH Ln, Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
UNICLEAN HYGIENE SOLUTIONS,"United tower 2nd floor .opposit highway hypermarket, Mannarkkad Rd, KSHB Colony, Perintalmanna, Kerala 679322, India",679322,Perinthalmanna,Malappuram,KERALA,10.977929251428572,76.22854857333334
VENUS PHOTO WORLD,"Palace Rd, near UCO BANK, Changanassery, Aramanapady, Kottayam, Changanassery, Kerala 686101, India",686101,Changanassery,Kottayam,KERALA,9.447470443010753,76.5399100483871
WILMAX INDIA,"# Ponnurunni, Convent Road, X8F6+9FM, Near Bank of India, Vyttila, Ernakulam, Kochi, Kerala 682035, India",682035,Ernakulam,Ernakulam,KERALA,9.979283159183671,76.28271734081633
A TO Z PACKAGINGS,"Chennampilly Ln, Cheranallur, Kochi, Kerala 682034, India",682034,Ernakulam,Ernakulam,KERALA,10.050370233333332,76.29097818333334
ABHEK LIFE STYLES,"385V+JCW, HMT Colony, North Kalamassery, HMT Kalamassery, Kochi, Kerala 683503, India",683503,Kanayannur,Ernakulam,KERALA,10.0582879625,76.337153153125
AFFORD EXIM,"XII/107F, K.K.Paraman memorial Building, Karimpadam Junction, Chennamagalam, Bharanimukku, North Paravur, Chendamangalam, Kerala 683512, India",683512,Paravur,Ernakulam,KERALA,10.17219863,76.23224746
AL FOUZAN EXPORTS,"573R+R6P, Kunnukara, Kerala 683578, India",683578,Paravur,Ernakulam,KERALA,10.155197839473685,76.30713587631578
AL-HASANATH GLOBAL,"I-289/A,M.S. Lane Adivaram, N.A.D.P.O, Aluva - 683 563, Edathala, Kerala 683563, India",683563,Aluva,Ernakulam,KERALA,10.075254055555556,76.36353904444444
AL-HASANAATH GLOBAL,"I-289/A,M.S. Lane Adivaram, N.A.D.P.O, Aluva - 683 563, Edathala, Kerala 683563, India",683563,Aluva,Ernakulam,KERALA,10.075254055555556,76.36353904444444
ALCO ALUMINIUM PRODUCTS,"Chengannur, Kerala 689124, India",689124,Chengannur,Alappuzha,KERALA,9.335987914285717,76.59384022857142
ALEENA FOODS,"XC62+3W9, Ambalamugal, Kochi, Kerala 682302, India",682302,Kunnathunad,Ernakulam,KERALA,9.974506077777775,76.37953952222222
AMALGAM FROZEN FOODS,"V7PX+W8H, Aroor - Thoppumpady Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
ANNAPOORNESWARI EXIM P.LTD.,"Erakari Road Vayalar 7/528 A KALYANI, Vayalar, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334
APT GLOBAL MARINE ENGINEERING,"X78R+4XF, S Over Bridge, Ernakulam South, Kochi, Kerala 682016, India",682016,Ernakulam,Ernakulam,KERALA,9.965396735294116,76.28713604901961
CALEX MARINE&INDUSTRIAL,"2nd Floor, Chirayath Building, Opp KUFOS UG Ladies Hostel, Vytila Aroor Bye Pass Road, Service Road West, NH 47, NH 66, Madavana, Panangad, Ernakulam, Kochi, Kerala 682506, India",682506,Ernakulam,Ernakulam,KERALA,9.90249192,76.31610951
CALICUT CARGO SERVICES,"Calicut Airport Rd, Padinharathara, Karipur, Kerala 673647, India",673647,Tirurangadi,Malappuram,KERALA,11.1203880375,75.9348672875
CAPITAL PLYBOARDS,"3FW2+WGG, Ponjassery, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556
CHAITHANYA GRANITE&MARBLES,"Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
WINTER WOOD INTERIORS,"Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
COASTAL SHIPPING LINKS INDIA P.LTD.,"Door No: G 2102, Jawaharlal Nehru International Stadium, Jawaharlal Nehru International Stadium, Kaloor, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902
COCHIN DENTAL EQUIPMENTS,"67/977, North Park St Vincent Road, Kacheripadi Ernakulam, North, North Kaloor, Kacheripady, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
COIR DUST INC.,"PARSA'S, Building No 828A, PO, opp. Central Coir Research Institute, Kalavoor, Alappuzha, Kerala 688522, India",688522,Ambalapuzha,Alappuzha,KERALA,9.572168202777778,76.32190507222222
CORAL EXPORTS,"NETTIPADAM ROAD, X78P+RV9, Mahatma Gandhi Rd, Valanjambalam, Ernakulam, Kochi, Kerala 682016, India",682016,Ernakulam,Ernakulam,KERALA,9.965396735294116,76.28713604901961
DENWUD EXIM  INDIA,"Pulluvazhi, 683541, XV/642, Thombra Road, Rayamangalam, Kerala 683547, India",683541,Kunnathunad,Ernakulam,KERALA,10.047371096774194,76.52621409354838
DIVINE RUBBER PRODUCTS,"FFRV+436, Kurichy - Eara - Kavalam Rd, Eara, Kerala 686534, India",686534,Kuttanad,Alappuzha,KERALA,9.499139,76.50628865625
FOUSIA TIMBER INDUSTRIES,"M8PJ+6X8, Nedumbrakkad, Cherthala, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334
GLOBAL TEC ENGINEERING,"near Calicut University, 4VRM+RWV hajiyar valavu, Kozhikode, Thenhipalam, Kerala 673636, India",673636,Tirurangadi,Malappuram,KERALA,11.118472538297873,75.8919613468085
HADI EXPORTS LLP,"Sundaram Finance Building, 44C7+7W5, Calicut Rd, Karuvambram, Manjeri, Kerala 676517, India",676517,Ernad,Malappuram,KERALA,11.081878113043478,76.06632696956521
HANANI RUBBERS,"I D Plot No.90, P.O, Poovanthuruthu, Kottayam, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
INDUS TRADE LINKS,"Br:XLI/3842,Carmel Buildings, Banerji Rd, Kacheripady, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
JANITOR EXIM,"JANITOR EXIM, Bund road, Arakkakadavu, Vennala, Kochi, Kakkanad, Kerala 682028, India",682028,Ernakulam,Ernakulam,KERALA,9.99670085,76.32102778
JBM KITCHEN AND INTERIORS,"Building No. 1/65 B, Near Ramantukara Highschool, Vaidyarangadi, Ramanatukara, Kozhikode, Kerala 673633, India",673633,Eranad,Malappuram,KERALA,51.5876618,118.4566692
JOEL RUBBER INDUSTRIES,"Mini Industrial Estate, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,10.182817160958905,76.45845344931507
K.C.COCONUT PRODUCTS,"Kc coconut products, Kumminiparamba, Padinharathara, Karipur, Kerala 673638, India",673638,Ernad,Malappuram,KERALA,11.14718034158416,75.96500935445545
KARNIZ PACKS LLP,"Perinagala, P.O, Pallikkara, Kochi, Kerala 683565, India",683565,Kunnathunad,Ernakulam,KERALA,10.016749102325582,76.41687551860464
KAT ENGINEERING,"Paliyam Rd, Koottukadu, Chendamangalam, Paliyam, Kerala 683521, India",683521,Paravur,Ernakulam,KERALA,6.4784866,-73.118309
KHUSHI INTERGROUP,"Bus Stop, Thodaparambu, Pooppani Rd, Perumbavoor, Kerala 683543, India",683543,Kunnathunad,Ernakulam,KERALA,10.1228594125,76.48358803125
KUNNATHAN WOOD PRODUCTS,"Panichayam Rd, Odakkali, Kerala 683549, India",683549,Kunnathunad,Ernakulam,KERALA,10.10500877,76.547910502
LAKSHMI CASHEW COMPANY,"WJ4C+CG6, Mangad, Kollam, Kerala 691019, India",691019,Kollam,Kollam,KERALA,8.903712925,76.613172375
LANDEX GREEN SOLUTIONS,"Building NO-41, 2371, Medical Centre Rd, Kochi, Chakkalakkal, Palarivattom, Ernakulam, Kochi, Kerala 682028, India",682028,Ernakulam,Ernakulam,KERALA,9.99670085,76.32102778
MADURA MERCERISERS INDIA P.LTD.,"Madurai, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
MATHA TRADERS,"Canal Rd, near ST.James Church, Chambakkara, Poonithura, Maradu, Kochi, Kerala 682038, India",682038,Ernakulam,Ernakulam,KERALA,9.951825921428572,76.32976080714285
METRO TRADING SYNDICATE,"VII/594, Jews St, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
PALANI VIJAY COTTSPIN PVT LTD,"Palani, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
POSEIDON FOOD CO.,"688/1, 2nd Floor, Kunjalu's Place, PT Usha Rd, Shenoys, Kochi, Kerala 682011, India",682011,Ernakulam,Ernakulam,KERALA,9.989242117391305,76.29452373188406
PRECORE SOLUTIONS,"N, Meethiyans Tower, 4/361, North Kalamassery, Kalamassery, Kochi, Kerala 683104, India",683104,Kanayannur,Ernakulam,KERALA,10.057542963636363,76.31917809090909
PREMIER ENGINEERING PRODUCTS,"Kyomtha Seminary Rd, Thrippunithura, Kochi, Kerala 682305, India",682305,Kanayannur,Ernakulam,KERALA,9.939008104761903,76.37087710158731
RAIQA EXPORTS,"MK Arcade, near Tirurangadi Oriental School, Tirurangadi, Kerala 676306, India",676306,Tirurangadi,Malappuram,KERALA,11.045838703308824,75.92468943676471
SUPER GOLDEN FOODS,"Karukutty P.O,Angamaly,Cochin,Kerala-683576 (Near Sree Krishna Temple), Karukutty, Angamaly, Kerala 683576, India",683576,Aluva,Ernakulam,KERALA,10.2298903375,76.37638655416666
SYMEGA FOOD INGREDIENTS,"Synthite Taste Park No. XI 312G, Pancode Near Kolenchery, Kochi, Aikaranad North, Kerala 682310, India",682310,Kunnathunad,Ernakulam,KERALA,9.98790642,76.430152955
TALEM POWER SYSTEMS,"1428028, Kanjiramattom Thalayolaparambu Rd, Gama Junction, Kanjiramattom, Kerala 682315, India",682315,Ernakulam,Ernakulam,KERALA,9.858566190983607,76.40145338852459
TANYA SPICES,"Gujarati Rd, opp: Santhi Lal sweet house, Nalumadam, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
TEAM SUSTAIN,"1st floor, inQ Tower, Opp, EMC NH Bypass, Kesaveeyam, Palarivattom, Kochi, Kerala 682025, India",682025,Ernakulam,Ernakulam,KERALA,10.000372668965516,76.30783643448275
USMANIYA WOOD PODUCTS,"XV/635, MALAMURY, PULLUVAZHI P. O, Perumbavoor, Kerala 683541, India",683541,Kunnathunad,Ernakulam,KERALA,10.047371096774194,76.52621409354838
V.J.TREADS,"W9WG+76J, Kochi - Madurai - Dhanushkodi Rd, Thiruvankulam, Thrippunithura, Kochi, Kerala 682305, India",682305,Kanayannur,Ernakulam,KERALA,9.939008104761903,76.37087710158731
VADAKKUMCHERRY EXPORTS,"Vadakkencherry, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
VERVEMAGNUM GLOBAL IMPEX P.LTD.,"3933+743, Karippassery, North Kalamassery, Kalamassery, Kochi, Kerala 682033, India",682033,Kanayannur,Ernakulam,KERALA,10.0430806875,76.31714245625
VICTORY WOOD INDUSTRIES,"Mudiclal Depot Road, Mudickal, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556
WAYANAD FOOD INC.,"Wayanad, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
WYANAD FOOD INCORPORATED,"Wayanad, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
WAYANAD ORGANIC RESEARCH P LTD,"Wayanad, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
WAYANAD FOOD INC.,"Wayanad, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
WYANAD FOOD INCORPORATED,"Wayanad, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
WAYANAD ORGANIC RESEARCH P LTD,"Wayanad, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
ABM4 TRADES,"27CR+27P, Elamakkara, Kochi, Kerala 682026, India",682026,Ernakulam,Ernakulam,KERALA,10.01621266875,76.288820209375
AISWRYA AGRO MILLS,"5CFM+HQH, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,10.182817160958905,76.45845344931507
BMK INTERNATIONAL,"BMK international ,13/725 D pipeline road,Thoppil ,Thrikkakara ,Ernakulam, Pin, Marottichuvadu, Edappally, Kochi, Kerala code :682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735
CLOUDS INTERNATIONAL EXPORTS,"Kanjirappally, Kerala 686507, India",686507,Kanjirappally,Kottayam,KERALA,9.558497567123288,76.79145172602739
COCHIN MARINE ENGINEERING BOAT YARD,"Kochangadi Rd, Kochangadi, Chullickal, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
COIR YARN TEX,"Kaichoondi, Alappuzha, Aryad South, Kerala 688006, India",688006,Ambalapuzha,Alappuzha,KERALA,9.525584704,76.338968536
ESTEEM RUBBER PRODUCTS,"Perumpanachy Thottakkad Road Thottackad, Perumpanachy, Kerala 686536, India",686536,Changanassery,Kottayam,KERALA,9.4773755375,76.58214364166666
EVERSHINE CHEMICAL INDUSTRIES,"Pallippuram P. O., Cherthala, Kelamangalam, Alleppey, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858
EXPOSOFT TECHNOLOGIES,"306, Neospace, KINFRA Techno Industrial Park, Kakkanchery, Kakkanchery, Kerala 673635, India",673635,Tirurangadi,Malappuram,KERALA,51.479168,118.8666109
FABIAN TECHNOLOGIES,"kottiyam, NH 47, Kollam, Kottiyam, Kerala 691571, India",691571,Kollam,Kollam,KERALA,8.862876898076923,76.67408270384615
FINE ART PLASTICS,"Kaloor - Kadavanthara Rd, Kathrikadavu, Kaloor, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902
FROTUNE FLEXIPRINT PACK,"P.O, 1/508, Ponjassery, A M Thomas Rd, Perumbavoor, Ponjassery, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556
G.H.ASSOCIATES,"Golden Plaza, Chittoor Rd, opp. Mymoon Theatre, Padma Junction, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
GLOBE C INDIA INTERNATIONAL,"SRCM MANJERI CENTRE, Ajantha Building, C H Bypass, Kuthukal, Manjeri, Kerala 676121, India",676121,Ernad,Malappuram,KERALA,11.122318839583333,76.11755346666666
GOLDEN SPENCER TRADING,"Okkal, Kalady, Chelamattom part, Kerala 683544, India",683544,Kunnathunad,Ernakulam,KERALA,10.166672573758866,76.50774667872341
INNOPOLIS BIO INNOVATIONS,"18/18, Near BPCL Petrol Pump Puthya Road, Vadagode P.O., Mundanpalam, Kollamkudimugal, Kangarappady, Kochi, Kakkanad, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735
JAGADAMBAN CONTAINES,"Factory at :18/789, Development Area, Binanipuram, Edayar, Kochi, Kerala 683502, India",683502,Paravur,Ernakulam,KERALA,10.087692555555556,76.30506273333334
JEEVAGRAM,"VI/450, Manickamangalam, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,10.182817160958905,76.45845344931507
K.K.TECH ENGINEERING COMPANY,"Kakkadampuram, Bus Stop, Kondotty - Tirurangadi Rd, Abdul Rahiman Nagar, Kerala 676305, India",676305,Tirurangadi,Malappuram,KERALA,11.067039103141362,75.96129557801048
KALPAKA PROCESSING CO.,"TAK-Industrial Complex Eara, North P.O, Neelamperoor, Kerala 68653, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
KANAKA POLYPACK P.LTD.,"Rd, Ashokapuram, Edayapuram, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA,10.095680780412373,76.36233782061856
LULU FLIGHT KITCHEN,"Nedumbassery, XI/300-B, VIP Road, opp. Cochin International Airport, Kochi, Nedumbassery, Kerala 683572, India",683572,Paravur,Ernakulam,KERALA,10.193383310687024,76.38335938931299
MACHINGAL MARKETING AGENCIES,"Machingal, Down Hill, Malappuram, Kerala, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
MACHINGAL ENTERPRISES,"Machingal, Down Hill, Malappuram, Kerala, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
MATHA BOOK CENTRE,"Salem-Kanyakumari Highway, Service Rd, Karukutty, Angamaly, Kerala 683576, India",683576,Aluva,Ernakulam,KERALA,10.2298903375,76.37638655416666
MINERVA COMBINES,"W9VF+77R, Temple Road, opp. Public Library, Thrippunithura, Thiruvankulam, Kochi, Kerala 682305, India",682305,Kanayannur,Ernakulam,KERALA,9.939008104761903,76.37087710158731
NAS FOOD EXIM,"Cherthala, plot no:36, KSIDC Mega Food Park, Industrial growth centre, Pallipuram, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858
NELLIMALAYIL TRADERS,"Anithottam near Bsnl tower, Kanjirappally, Kerala 686507, India",686507,Kanjirappally,Kottayam,KERALA,9.558497567123288,76.79145172602739
NEONA EMBEDDED LABZ,"41/1852, Veekshanam Rd, North Kaloor, Kacheripady, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
UNITED NILGIRIS TEA ESTATE CO. LTD.,"Nilgiris, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
NILGIRIS EXPORTS,"Nilgiris, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
NIVENIA INTERNATIONAL,"Q8CV+H94, Thycattussery, Kerala 688528, India",688528,Cherthala,Alappuzha,KERALA,9.77657956875,76.34386003125
PAZHANGADI OIL MILLS,"3CXM+XFV, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556
PEGADO FIXING SOLUTIONS,"MANOOR-CHEKANUR, ROAD, KOTTEERI, Vattamkulam, Kerala 679578, India",679578,Ponnani,Malappuram,KERALA,10.795239843181818,76.0287652090909
PRAYAG EXPORTS,"AP/XII-157,Chandiroor P O, 688537, Chandiroor, Cherthala, Kerala 688537, India",688537,Cherthala,Alappuzha,KERALA,9.82172572,76.30522974
S.TOUGHEN GLASS,"Marottichode-Pothiyakkara, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,10.182817160958905,76.45845344931507
