Exporter Name,Address,District,State
GREATER INDIA ENTERPRISES,India,,
GREEN FEAST IMPEX,,,
GREEN FRESH,,,
GREEN LEAVES & MACHINES P.LTD.,,,
GREENPLY INDUSTRIES LTD.,,,
GREENS INTERNATIONAL,,,
GREENWAY CLOTHING,,,
GREENWAY IMPEX,,,
GREENWAY TRADING CORPN.,,,
GRIPPO ELASTOMERS,,,
GROVE LTD,,,
GROVER VINEYARDS LTD.,,,
GUARDIAN CONTROLS LTD.,,,
GULF INDIA EXPORT CO.,India,,
GULF MALABAR EXPORTERS,,,
GUNBOW TRADING CO.,,,
GUPTA TRADING CO.,,,
GUS CLOTHING CO.,,,
GYRO SPORTS EXPERTS,,,
H.T. FOODS P.LTD.,,,
HAJEE P.V.MOHAMMED BRARAMY SONS,,,
HALMAR INDUSTRIES,,,
HAMPI ECO SOLUTIONS P;LTD.,,,
HAMZA KOYA & CO.,,,
HANKOOK LATEX P. LTD.,,,
HANSA  INTERNATIONAL,,,
HAPPY FEET,,,
HAPPY SOAP MANUFACTURING,,,
HARIDAS NANJI  &  SONS,,,
HARISH COCONUT PRODUCTS,,,
HARLEQUIN GRANITE,,,
HARLEY CARMBEL (INDIA) P. LTD.,India,,
HARRISONS MALAYALAM LTD.,,,
HARSHA KNIT WEARS,,,
HATHIBHAI BULAKHIDAS P. LTD.,,,
HATSUN AGRO PRODUCTS P. LTD.,,,
HEDGE MARKETING COMPANY,,,
HEIPLOEG SEAFOOD INDIA P.LTD.,India,,
HEMANAND SPICES,,,
HERBAL SUPPLEMENTS P.LTD.,,,
HERITAGE ARTS,,,
HERITAGE SQUARE,,,
HERO FASHIONS,,,
HI TECH SYNDICATE,,,
HI-BUILD COATING P.LTD.,,,
HI-CARE POLYMERS P.LTD.,,,
HI-TECH FASHIONS,,,
HI-TECH PRE TREADS P.LTD.,,,
HIATECH SYSTEMS,,,
HIGHGANGE EXPORTERS,,,
HIGHMILLER TRADES,,,
HIGHRANGE EXPORTERS,,,
HIGHRANGE RUBBER & COIR PRODUCTS,,,
HIKAL LTD,,,
HILL APPARELS  EXPORTS,,,
HILL GOLD TRADING CO.,,,
HILLWOOD FURNITURE PVT LTD,,,
HIMALAYA DRUG CO.,,,
HIMILER POLYMERS INDIA P.LTD.,India,,
HINDALCO INDUSTRIES LTD.,,,
HINDUSTAN AERONATUTICS LTD.,,,
HINDUSTAN CLOTHING & MARKETING LTD.,,,
HINDUSTAN FURNACES,,,
HINDUSTAN INSECTICIDES LTD.,,,
HJI EXPORTS,,,
HLL LIFECARE LTD.,,,
HMS FASHIONS,,,
HMT (INTERNATIONAL) LTD.,,,
HOME 2 HOME,,,
HOME FURNISHINGS,,,
HOMEY ENTERPRISES,,,
HOPPE INTERNATIONAL,,,
HORTICULTURE SUPPLIES AND SERVICES P.LTD.,,,
HSB INTERNATIONAL,,,
HY WALK PU FOOTWEAR,,,
HYCOUNT PLASTICS,,,
HYDRO PLANTERS,,,
HYTEC EXPORTS,,,
HYTEC INDUSTRIAL EQUIPMENT,,,
I.G.INTERNATIONAL,,,
I.P.TEA & COMMODITIES ,,,
I.T.C. LTD.,,,
ICE WEAR CREATION,,,
IDFS TRADINGS P.LTD.,,,
IFTRA FOODS INDIA P.LTD.,India,,
IMPERIAL FOODS & EXPORTS,,,
IMPEX P.LTD.,,,
IMPRESS EXPORTERS,,,
INCOM TRADING(I)P.LTD.,,,
INDAFRO IMPEX,,,
INDEU CLOTHING,,,
INDEX KNIT AND WAVE P.LTD.,,,
INDI TRADERS,,,
INDIA SEA FOODS (REGD.),India,,
INDIAN COIR COMPANY,,,
INDIAN COMMERCIAL COMPANY,,,
INDIAN INDUSTRIES LTD.,,,
INDIAN ORGANIC FARMERS PRODUCE CO.LTD.,,,
INDIAN PRODUCTS LTD.,,,
INDIAN RARE EARTHS LTD.,,,
INDIAN TEXTILES,,,
INDIAN TREASURES,,,
INDIAN VALLEY FOODS,,,
INDIANA V IMPEX,,,
INDICOCO EXPORTS,,,
INDO GERMAN CARBONS LTD.,,,
INDO SHELL MOULD LTD.,,,
INDSIL ENERGY&ELECTRO CHEMICAL P.LTD.,,,
INDSIL HYDRO POWER & MAGANESE LTD.,,,
INDUS CONSUMER PRODUCTS LTD.,,,
INDUS LIFE SCIENCE,,,
INDUS PLYWOOD,,,
INDUS VEGPRO P.LTD.,,,
INDUSTRIAL ENGINEERING CORPN.,,,
INIYAN CREATIONS,,,
INNOVATIVE FOODS LTD.,,,
INSTAPURE IMPEX INDIA P.LTD.,India,,
INSTRUMENTATION LTD.,,,
INTEGRATED COIRS INDIA P.LTD.,India,,
INTEGRATED RESOURCES,,,
INTER CON EXPORTS,,,
INTERGROW FOODS&BEVERAGES,,,
INTERNATIONAL CARPET CONSORTIUM,,,
INTERNATIONAL FITNESS SYSTEM,,,
INTERNATIONAL FLAVOURS&FRAGRANCES,,,
INTERNATIONAL FREEZE FISH EXPORTS,,,
INTERNATIONAL TIMBER TRADERS,,,
INTERNATIONAL TRADING&MARKETING,,,
INTERSEAS,,,
ISHANS BUSINESS SOLUTIONS PRIVATE LIMITED ,,,
ISIDORE ART PALACE,,,
ISITA DRUGS & INDUSTRIES,,,
ISMAIL  ENTERPRISES,,,
ITA-KO DELICACIES AND EXPORTS,,,
ITAL INDIA PACK PLUS,,,
ITALIAN PLANET,,,
IVY MULTI PUMPS,,,
IYER EXIM ALIENDA,,,
J & J EXPORTERS,,,
J & J KALAN PHARMACY P.LTD.,,,
J&M FASHIONS,,,
J&T EXPORTS,,,
J- WIN FASHION,,,
J.A.APPARELS,,,
J.J.INDUSTRIES & EXPORTS,,,
J.J.PLYWOOD INDUSTRIES,,,
J.K. EXPORTS,,,
J.K.GROUP OF INDUSTRIES,,,
J.M.SOLUTIONS,,,
J.S.METALS AND CRAFTS,,,
JACKSONS VENEERS & PANELS P. LTD.,,,
JACKSONS VENEERS LTD.,,,
JAGUAR PAW EXPORTS,,,
JAI RAAM EXPORTS,,,
JAI SREEM EXPORTS,,,
JAMSONS TRADING CO.,,,
JANAMI ENTERPRISES,,,
JANATHA AQUA PRODUCTS P.LTD.,,,
JANATICS INDIA P.L.TD.,India,,
JANSON EXPORTS,,,
JANSONS INDUSTRIES,,,
JAPAN INTERNATIONAL,Japan,,
JAYA VALLI FASHIONS,,,
JAYABHARATHAM ARYA VAIDYASALA,,,
JAYACHANDRAN INDUSTRIES PVT LTD,,,
JAYALAKSHMI CASHEW EXPORTS,,,
JAYALAKSHMI EXPORTS,,,
JAYALAKSHMI IRON TRADERS,,,
JAYALAXMI CASHEW INDUSTRIES,,,
JAYASURYA IMPEX,,,
JAYSHREE TEA & INDUSTRIES LTD.,,,
JAYSON APPAREL SOURCING,,,
JEANS KNIT PVT LTD,,,
JEBAL GARMENTS,,,
JEE HEET AGRO FOODS,,,
JEENA & CO.,,,
JESSIE ENTERPRISES,,,
JINEY PUBLICATION,,,
JINNAH EXPORTS,,,
JIS INTERNATIONAL EXPORTS(P)LTD.,,,
JOHN MATHAI,,,
JOHN'S UMBRELLA MART,,,
JOHNS CASHEW COMPANY,,,
JOHNS N FIBRES,,,
JOHNSON ,,,
JOHNSON ENGINEERING,,,
JOLLY FLEX,,,
JOS MARINE TECNICAL,,,
JOS THOMAS & COMPANY,,,
JOSCO BROS,,,
JOSCO RUBBER(PONDY)P.LTD.,,,
JOSEPH A THAYYIL,,,
JOSHEVA MARKETING,,,
JOY ALUKKAS RETAIL P.LTD.,,,
JOY ALUKKAS TRADERS (INDIA) P.LTD.,India,,
JUMBO FOODS,,,
JUMBO GLOBAL LTD.,,,
JUNCTION FABRIC APPARELS,,,
JUPITER AROMA P. LTD.,,,
JUPITER KNITTING CO.,,,
JUST AND FAST ENTERPRISES,,,
JUST CO,,,
JUTE FOODS  INDIA,India,,
JYOTHIS CASHEWS,,,
K&T AGRO MILLS P.LTD.,,,
K.A.C.RUBBERS,,,
K.B.EXPORTS & IMPORT,,,
K.G.I.CLOTHING P.LTD.,,,
K.G.T.IMPEX,,,
K.KUMAR INTERNATIONAL,,,
K.M.R.EXPORTING&IMPORTING,,,
K.M.S.UNIVERSAL EXPORTS P.LTD.,,,
K.MOHAN & CO.(EXPORTS) P.LTD.,,,
K.P.NAMBOODIRI,,,
K.P.PATHROSE VAIDYANS,,,
K.P.R. MILL LTD.,,,
K.P.R.NAIR,,,
K.P.RUBBERS,,,
K.S.B.GROUP,,,
K.S.CO.F.FOR FISHERIES DEVPT.LTD.,,,
K.S.GANGADHARA IYER AND CO.,,,
K.SUBRAYA ANANTHA KAMATH & SONS,,,
K.T. GARMENTS,,,
K.V.M.S.IMPORTS&EXPORTS,,,
KABADI SHANKARSA & SONS,,,
KADAVIL ELECTRO MECHANICAL INDUSTRIES,,,
KADHIR EXPORTS,,,
KAIRALI,,,
KAIRALI INTERNATIONAL FURNITURE,,,
KAJAH TEA COMPANY P.LTD.,,,
KALAN GEO HERBALS,,,
KALLUVILAYIL EXPORTS,,,
KALPA INTERNATIONAL,,,
KALYAN PRODUCTS,,,
KAM COIR,,,
KAMRICH EXPORTS,,,
KANAM LATEX INDUS. P. LTD.,,,
KANCHANA FOOD PRODUCTS,,,
KANCOR INGREDIENTS LTD.,,,
KANCOR NATURAL ISOLATES LTD.,,,
KANDHAN KNITS,,,
KANNOLY EXPORTS,,,
KANRAD HOUSEWARE(P)LTD.,,,
KANTHASWAMY & CO.,,,
KANTI FLOOR FURNISHERS,,,
KARE AYURVEDIC REMEDIES,,,
KARNATAKA AGRO CHEMICALS,,,
KARPAGHAM TEX,,,
KARUKUNNATHU EXPORTS,,,
KASS EXPORTERS,,,
KASUVAKADA,,,
KATTOLLY AYURVEDIC&RESEARCH,,,
KATTUVILA TRADING PVT LTD,,,
KAULA AGRO FOODS P.LTD.,,,
KAVERI YARNS&FABRICS LTD.,,,
KAVIL EXPORTERS,,,
KAWISNA GARMENTS,,,
KAY GEE EXPORTERS,,,
KAY JAY EXPORTS,,,
KAY JAY SHARP TRENDY,,,
KAY KAY FOODS,,,
KAYKAY`S EXPORTS,,,
KCM APPLIANCES P.LTD.,,,
KELACHANDRA EXPORTS AND TRADES,,,
KELTECH ENERGIES LTD.,,,
KELY EXPORTS & IMPORTS,,,
KENZ EXPORTERS,,,
KERA MATWALLAH P.LTD.,,,
KERA NATURAL FLOORINGS,,,
KERAFIBERTEX INTERNATIONAL P.LTD.,,,
KERALA AYURVEDA PHARMACY LTD.,,,
KERALA FURNITURE MART,,,
KESHAV EXPORTS  INC.,,,
KEVIN GARMENTS,,,
KEVINJO PHARMACEUTICALS P.LTD.,,,
KHALED ENTERPRISES,,,
KHALID ,,,
KHANSA EXPORTS,,,
KHEMCHAND SONS,,,
KHUSHI INTERNATIONAL,,,
KHUSHI TRADING CO.LLC,,,
KIK PLASTICS P.LTD.,,,
KINGS MARINE EXPORTS,,,
KINGS SEAFOODS,,,
KINGS TRADINGS,,,
KINSLEY KNITT INTERNATIONAL,,,
KISHORE SPICES CO.,,,
KITEX CHILDREN WEAR LTD.,,,
KITEX GARMENTS LTD.,,,
KITEX LTD.,,,
KIVI SANSHO PACKAGING P.LTD.,,,
KNIT GALLERY,,,
KNIT GARMENTS,,,
KNIT INDIA INC,India,,
KNIT VEL EXPORTS,,,
KNITMAN EXPORTS,,,
KNITS WAY,,,
KNITWAY KNITTERS,,,
KNITWIN INTERNATIONAL,,,
KODIYIL EXPORTS,,,
KOLAMBIL TRADING,,,
KOLENGADAN INDUSTRIES,,,
KOLIYAT SPECIALITY CHEMICALS,,,
KOLLANUR INDUSTRIES,,,
KOMA INDIA P.LTD.,India,,
KOMERIC SERVICES,,,
KONKAN SPECIALITY POLY PRODUCTS P. LTD.,,,
KONNULLY EXPORTS & TRADES,,,
KORAL INTERNATIONAL,,,
KOSO FLUID CONTROLS P.LTD.,,,
KPL OIL MILLS PVT LTD.,,,
KPM EQUIPMENTS P.LTD.,,,
KRAFTWORK SOLAR P.LTD.,,,
KRILLO GARMENTS,,,
KRISHNA & CO.,,,
KRISHNAVENI,,,
KRISHNAVENI CARBON PRODUCTS (P)LTD.,,,
KRISHVANTH EXPORTS,,,
KRITIKA APPARELS,,,
KT & AHMU HAIR CARE PRODUCTS,,,
KUMAR RETAIL P.LTD.,,,
KUMBUKATTU CASHEWS,,,
KUTTIYAL TRADING,,,
L & P RUBBER PRODUCTS,,,
L&S GARMENTS,,,
L.G. BALAKRISHNAN & BROS.,,,
L.S. FASHION,,,
LABONY COLLECTIONS,,,
LAGUNA CLOTHING,,,
LAKSHMAN & CO.,,,
LAKSHMI APPARELS AND WOVENS LTD.,,,
LAKSHMI KNIT WEAR,,,
LAKSHMI MACHINE WORKS LTD.,,,
LALA AGRO TROPIC P.LTD.,,,
LALITH HANDLOOMS,,,
LAND MARK EXPORTERS,,,
LANDED FRESH INTERNATIONAL,,,
LARA KNITWEAR,,,
LARS MEDICARE,,,
LARSEN & TOUBRO LIMITED,,,
LASOMO IMPORT & EXPORT,,,
LAVA ENGINEERING CO.,,,
LAXMI CASTINGS,,,
LE SHARK (INDIA),,,
LEADER KNITTING CO.,,,
LEARNING TIME,,,
LEAYAN GLOBAL P.LTD.,,,
LEE X  ENTERPRISES,,,
LEE4 GROUP,,,
LEO TRADING & LOGISTCS,,,
LEOTEX,,,
LIBAS ENTERPRISES,,,
LILLY INTERNATIOAL EXPORTS & IMORTS,,,
LISO COIR TEX,,,
LISONA INC.,,,
LIVING TRENDS,,,
LIZ WOOD PRODUCTS,,,
LLOYDS EXPORTS,,,
LMJ INTERNATIONAL LTD.,,,
LOAD STAR SOLID TYRES,,,
LOBIN INDUSTRIES,,,
LOCUS EXPORTS&IMPORT,,,
LODE STAR IMPEX,,,
LOOCUST INCORPORATION,,,
LOOM CRAFT,,,
LOTTE INDIA CORPORATION,,,
LOTUS CLOTHINGS P.LTD.,,,
LOTUS IMPORTS & EXPORTS,,,
LOTUS INTERNATIONAL EXPORTS,,,
LOUIS & CO.,,,
"LOUIS DREYFUS COMMODITIES INDIA P,LTD.",India,,
LOURDE MATHA CASHEW INDUSTRIES,,,
LOYAL TEXTILE MILLS LTD.,,,
LUCID AGRO P.LTD.,,,
LUKE EXPORTS,,,
LULU EXPORTS,,,
LUNAR RUBBER (P) LTD.,,,
LUX INDUSTRIES LTD.,,,
M.A. POTATO TRADING CO.,,,
M.ABDUL REHUMAN KUNJU,,,
M.H.CARPET,,,
M.J.ASSOCIATES,,,
M.J.ENTERPRISES,,,
M.J.GROUP,,,
M.K.ABDUL RASHEED,,,
M.K.M.KNIT CREATIONS,,,
M.K.M.TOYS,,,
M.M.ABDUL HAMEED & SONS,,,
M.O.JOHN & SONS (EXPORTS),,,
M.P.COIR EXPORTS,,,
M.R.A.BAKERY,,,
M.S. INTERNATIONAL,,,
M.S.&SONS TRADERS&EXPORTERS,,,
M.S.E.CREATION P.LTD.,,,
M.S.KNITING MILLS,,,
M.S.S. RUBBER AND RECLAIMS P.LTD.,,,
M3 APPARELS INDIA P.LTD.,India,,
MABS BUSINESS CORPORATION,,,
MACLINES TRADING INDIA P.LTD.,India,,
MACTECH KNITFABS,,,
MADHAVA EXPORTS,,,
MADHAVAN ECO CRAFT,,,
MADHU JAYANTI INTERNATIONAL LTD.,,,
MADURA COATS LTD.,,,
MAF CLOTHING P.LTD.,,,
MAFSELL ENTERPRISES,,,
MAHA EXPORTS,,,
MAHALAKSHMI EXIM,,,
MAHARAJ INTERNATIONAL,,,
MAHARAJA PALANISAMY,,,
MAHARSHI HERBALS,,,
MAHEM ENGINEERING P.LTD.,,,
MAHENDRA PUMPS PVT LTD,,,
MAINAD ALLOY CASTINGS,,,
MAJESTIC COMMODITIES P.LTD.,,,
MAK INTERNATIONAL,,,
MALA SONS,,,
MALABAR AGRI EXPO,,,
MALABAR EXPORTS,,,
MALABAR EXTRUSION P.LTD.,,,
MALABAR FOOD STUFF CO.,,,
MALABAR SPICES,,,
MALABAR TEXTILES,,,
MALABAR TIMBER CO.,,,
MALABAR TRADERS,,,
MALABAR TRADING COMPANY.,,,
MALABAR WHITE WOOD,,,
MALABAR WOOD PANELS,,,
MALANADU TEA TRADERS,,,
MALAVIKA EXPORTS,,,
MALAYALA MANORAMA CO.LTD.,,,
MALAYALAM EXPORT CORPN.,,,
MALAYALAM EXPORT ENTERPRISES,,,
MALNAD ALLOY CASTING P.LTD.,,,
MALOOS TRADING,,,
MANGALA MARINE EXIM INDIA P.LTD.,,,
MANGALATH CASHEW,,,
MANOHAR BOTANICAL EXTRACT P.LTD.,,,
MARARI COIR RUB,,,
MARE FOOD PRODUCTS INDIA P.LTD.,India,,
MAREENA CASHEW EXPORTS,,,
MARIAM PAPER CONTAINERS,,,
MARICO LTD.,,,
MARIKAR EXPORTS,,,
MARINE CHEMICALS,,,
MARINE FINS,,,
MARINE HARVEST (INDIA),India,,
MARK TRADERS,,,
MARKSMAN,,,
MARLOUIS BOOK CENTRE,,,
MARS GARMENTS,,,
MARUTHI GARMENT CREATIONS P.LTD.,,,
MARVEL ENTERPRISES,,,
MARWA SEAFOODS,,,
MAS ENTERPRISES LTD.,,,
MASCOT GARMENTS,,,
MASCOT INDUSTRIES,,,
MASCOT MATS,,,
MASH INTERNATIONAL,,,
MASS EXPORTS,,,
MASSWIN APPARELS,,,
MASTER CRAFTSMAN INDIA  P.LTD.,India,,
MAT INDIA TRADE LINKS,India,,
MATEX,,,
MATHA AMRITHANANDAMAYI MISSION TRUST,,,
MATHA FOODS,,,
MATHA TYRE TOOLS EQUIPMENTS,,,
MATHARI EXPORTERS,,,
MATHESON BOSANQUET ENTERPRISES LTD.,,,
MATHEWSONS EXPORTS & IMPORTS,,,
MATHRUBHUMI PRINTING&PUBLICATIONS,,,
MAX ENGINEERING,,,
MAYITHRA TRADING CORPN.,,,
MBS PUMPS P.LTD.,,,
MCWANE SERVICES P.LTD.,,,
MEBRAM FOODS & SPICES,,,
MECHAMATRIX COMPONENTS INDIA LTD.,India,,
MECHANICAL ASSEMBLY SYSTEMS (I) P. LTD.,,,
MECHELEC,,,
MEDILEAVES AYURVEDA P.LTD.,,,
MEDISCAN,,,
MEENA TRADING COMPANY,,,
MEERA GLOBAL IMPEX,,,
MEETHAL TRADERS,,,
MEGA APPAREL INDIA P.LTD.,India,,
MEGAMILES BEARING,,,
MEHABOOB EXPORTS,,,
MENMA FOODS,,,
MERBAN FOODS&SPICES,,,
MERBAN SPICES P.LTD.,,,
MERCHEM LTD.,,,
MERCURY EXIMS,,,
MERHABA INTERNATIONAL,,,
MERINO GARMENTS,,,
MERIT FASHION,,,
MERIT INDUSTRIES LTD.,,,
MERIT SYNDICATE,,,
MERMAID DIGITAL POLYMERS P.LTD.,,,
MERRAN SPICES,,,
METAL POWDER CO.LTD.,,,
METRICWAYS,,,
METRO EXPORTERS LTD.,,,
METRO EXPORTS,,,
METRO FASHIONS (I) P.LTD.,,,
METROMOT,,,
MEXICAN EXPORTS,Mexico,,
MICRON SYSTEM & ENGINEERS,,,
MIDAS POLYMER COMPOUND P.LTD.,,,
MIDAS PRECURED TREADS(P)LTD.,,,
MIDAS RUBBER (P) LTD.,,,
MIDDLE EAST EXPORTS CO.,Middle East,,
MIDDLE EAST RUBBER & ENGINEERING,Middle East,,
MIDEAST EXPORTS,,,
MIDHUN VIJAYAN,,,
MIDWAY,,,
MIL CONTROLS LTD.,,,
MILKY MIST DIARY FOOD P.LTD.,,,
MILLENANIUM RUBBER TECHNOLOGIES P.LTD.,,,
MIRACLE RUBBER P.LTD.,,,
MIRACLE TEA&SPICES COMPANY,,,
MIRAZ MARINE FOODS,,,
MITRA SOLUTION,,,
MITTAL CLOTHING CO.,,,
MIXKRAFT AV TECHNOLGIES PVT LTD,,,
MNCROWN TEX INDIA,India,,
MOBILE CARE ELECTRONICS,,,
MODERN FOOD INDUSTRIES,,,
MODERN HERBS,,,
MODI AGENCIES,,,
MOHAMMED,,,
MOHAMMED IBRAHIM EXPORTERS,,,
MOLEX (INDIA) LTD.,India,,
MOLLAKKAS MERCANTILE,,,
MOLLY ENTERPRISES,,,
MONARCH INTERNATIONAL,,,
MONDELEZ INDIA FOODS,India,,
MONSUN FOODS P.LTD.,,,
MOOLANS EXPORTS(I)P.LTD.,,,
MOTHER GARMENTS,,,
MOTHER SON SUMI,,,
MOUNT CARMEL CASHEW,,,
MOUNT MORIA CASHEW,,,
MPP TECHNOLOGIES P. LTD.,,,
"MR,WALKER FOOTCARE",,,
MRF LTD.,,,
MRIDA ENTERPRISES,,,
MSA SEA FOODS,,,
MSK CREATION,,,
MTEC ENGINEERING,,,
MUBARAK EXPORTS,,,
MUBARAK FRUITS,,,
MUKKA SEAFOD INDUSTRIES P.LTD.,,,
MULBERY ENGINNERING,,,
MULTI FLOOR EXPORTS,,,
MULTICARE,,,
MULTIPLEX ABRICARE P.LTD.,,,
MULTIPLEX BIO-TECH PVT LTD,,,
MUMTHAS CASHEW INDUSTRIES,,,
MUSHAL EXPORTERS & TRADERS,,,
MYFR EXPORTS&MARKETING,,,
MYQUEST INTERNATIONAL P.LTD.,,,
N.B.EXPORT,,,
N.M.K EXPORTS,,,
N.N.CASHEW EXPORTS,,,
N.R.G FOOD PVT LTD,,,
N.RANGARAO & SONS,,,
N.S.N.BIOTECH P.LTD.,,,
N3 EXPORTS,,,
NADAF TRADERS,,,
NADHEEM SPICES & INDUSTRIES ,,,
NAGAS FASHIONS,,,
NAGREEKA EXPORTS LTD.,,,
NAJEEM CASHEW INDUSTRIES,,,
NAMBIYATH TRADING CO,,,
NANDANA OVERSEAS,,,
NARANJI COIR INDUSTRIALS,,,
NARAYANA EXPORTS,,,
NARAYANA HRUDAYALAYA,,,
NARENDRA TEA CO.P.LTD.,,,
NARENDRAN SONS,,,
NARGO INDUSTRIES (P) LTD.,,,
NAS EXPORTS,,,
NAS FISHERIES P.LTD.,,,
NAT FIBRES,,,
NAT ORG SOLUTIONS,,,
NATIONAL EXPORTERS & IMPORTERS,,,
NATIONAL FITTINGS LTD.,,,
NATIONAL KHADI STORES,,,
NATIONAL TEXTILE CORPORATION LTD.,,,
NATIR EXPORTS,,,
NATURAL FLOOR COVERING P.LTD.,,,
NATURAL FLOORS,,,
NATURAL PRODUCTS EXPORT CORPN LTD.,,,
NATURAL WOOD & VENEERS P.LTD.,,,
NATURE ENTERPRISES,,,
NATURE PEARLS P.LTD.,,,
NAVAKERALAM FOOTWEAR,,,
NAVASAKTHI FASHIONS,,,
NAVIN GRANITE P.LTD.,,,
NAVIOS AUTOMATION,,,
NAVITAA EXPORTS,,,
NAXWIN GARMENTS,,,
NEDCOMMODITIES INDIA LTD.,India,,
NEDUMBALLI TRADERS,,,
NEDUMPILLIL EXPORT & IMPORT,,,
NEEDLE INDUSTRIES (INDIA) LTD.,India,,
NELLARA FOOD INDUSTRIES,,,
NENMANI AGRO MILLS P.LTD.,,,
NEROTH JOHN CHANDY & CO.,,,
NESTLE INDIA LTD.,,,
NESTORCOCHIN,,,
NETRACK ENCLOSURES PVT LTD.,,,
NETTOS EXPORTING & IMPORTING CO.,,,
NETWORK CLOTHING CO.P.LTD.,,,
NETWORK INDUSTRIES LTD.,,,
NEW CASTLE APPARELS,,,
NEW FORT CREATIONS,,,
NEW JERSEY CREATIONS,,,
NEW LEXICON TRADERS,,,
NEW TEA EXPORTS,,,
NEW TIMBER TRADERS,"8J5QR242+HR, Shopian Rd, Main Market Aglar, 192305",,
NEW UDAYA PHARMACY & AYURVEDIC LAB,,,
NEWMAN EXPORTS,,,
NEXT GENERATION CLOTHING P.LTD.,,,
NEXUS FROZEN FRUITS CONTAINERS&FOODS P.LTD.,,,
NICE CHEMICALS P. LTD.,,,
NIHAS VALESTREAM EXPORTS,,,
NIKITHAA EXPORTS,,,
NILAMELS AND KAIMALS FOODS P.LTD.,,,
NIMA SPICES,,,
NINE BROCKERS,,,
NIPUMA INTERNATIONAL,,,
NIRTHOMS PANELS,,,
NISHAN TRADES & AGENCIES,,,
NISHANT EXPORT,,,
NISSY CORPORATIONS,,,
NITHIN KNIT WEAR,,,
NITTA GELATIN INDIA LTD.,,,
NOBLE CASHEW INDUSTRIES,,,
NOBLE CLOTHING,,,
NOBLE MOTORS INDIA P.LTD.,India,,
NORATEL INDIA POWER COMPONENTS P.LTD.,India,,
NORMANYOUNG ENG.PRODUCTS(P)LTD.,,,
NORTRANS EXIM P.LTD.,,,
NOVA ENGINEERING,,,
NOVELTY CLOTHING,,,
NOVEN FABRIC CO.,,,
NUOVAFILL & INFOTECH P. LTD.,,,
OCC APPARELS,,,
OCEAN GEMS EXPORTS,,,
OCEANIC GENERAL TRADING,,,
OJIN FOODS P.LTD.,,,
OLAM AGRO INDIA LTD.,India,,
OLIVE ENTERPRISES,,,
OLIVE FASHIONS,,,
OLIVIER INDIA,India,,
OM SHREE INTERNATIONAL,,,
OMAN TRADE,Oman,,
ONIN FOODS P.LTD.,,,
ONTIDES EXPORTS,,,
OPTERNA TECHNOLOGIES PVT LTD,,,
ORCHID MARINE,,,
ORCHID SCIENTIFIC EQUIPMENTS,,,
ORGAN FASHIONS,,,
ORGANO VEDICS,,,
ORIENT ALUMINIUM,,,
ORIENT COLOR CRAFTS,,,
ORIENT EXPORT COMPANY,,,
ORIGINAL KNITTING CO.,,,
ORYX APPARELS P. LTD.,,,
OVERSEAS ARABIAN,,,
OXO LAB,"Budapest, Királyfürdő u. 4, 1027 Hungary",,
OXYGEN COIR,,,
P & T EXPORTS,,,
P&P CREATIONS,,,
P.J.JOHNSON FRUIT COMPANY,,,
P.J.THOMAS & CO.,,,
P.K.L.EXPORTS,,,
P.K.TRADERS,,,
P.N.V. EXPORTERS,,,
P.PADMAVATHI AMMA,,,
P.S.S.VARADARAJ NADAR & SONS,,,
P.V.C.PRODUCTS,,,
P.VASUDEVAN,,,
PAARK CREATION,,,
PACEM FOODS,,,
PACIFIC CARPET CO.,,,
PACIFIC CONTINENTAL,,,
PACIFIC INDUSTRIES LTD.,,,
PACIFIC INTERNATIONAL LTD.,,,
PACIO TRADERS,,,
PACKEX POLYMERS,,,
PALATHRA EXPORTS,,,
PALLAVI EXPORTS,,,
PALM GENERAL TRADING,,,
PANACHE FASHIONS,,,
PANAKKAL EXPORTS P.LTD.,,,
PAND C TRADERS,,,
PANKAJA KASTHURI HERBALS INDIA LTD.,India,,
PANTHALOOKARAN INTERNATIONAL,,,
PARAGON POLYMER PRODUCTS,,,
PARAGON SEAFOODS,,,
PARAMOUNT SEAFOODS,,,
PARASSERY TRADING CO.,,,
PARMCO IMPEX,,,
PARRY AGRO INDUSTRIES LTD.,,,
PARSVANATH VANIJYA P.LTD.,,,
PARUCCO FOUNDER,,,
PATEL VENEERS (P) LTD.,,,
PATSPIN INDIA LTD.,,,
PAVITHRA KERA PRODUCTS,,,
PEARL COAST MARINE FOODS,,,
PEARL FASHION,,,
PEARL GLOBAL LTD.,,,
PEE YEM TOOLS,,,
PEEJAY RUBBER INDS. LTD.,,,
PEEKAY STEEL CASTING LTD.,,,
PEEKAY WOOD INDUSTRIES,,,
PEGASUS EXIM.,,,
PENA LTD.,,,
PENGUIN ENGINEERING,,,
PENIEL CASHEW CO.,,,
PENTAIR TECHNICAL PRODUCTS(I)P.LTD.,,,
PENVER PRODUCTS P.LTD.,,,
PERFECT CARDAMOM&SPICES MKTNG.CO.P.LTD.,,,
PERFECT EXPORTERS,,,
PERIWINKLE IMPEX,,,
PERRARI SHOES (INDIA)P.LTD.,India,,
PERWINKLE IMPEX,,,
PEST CONTROLS,,,
PETROGAS SERVICES P.LTD.,,,
PHILIP AND PHILIP LABORATORIES,,,
PHILLIPS CARBON BLACK LTD.,,,
PHOENIX EXPORTS,,,
PHOENIX GARMENTS,,,
PICK AND SAVE,,,
PIETER VAN DEN,,,
